file_name,text,source,duration_seconds,remote_url
00365.wav,"Bất cứ khoản đầu tư nào cũng có tỷ lệ rủi ro và thứ mà chúng ta sẽ dùng để làm giảm rủi ro là kiến thức cùng kinh nghiệm thực tế. Khoản đầu tư 450 .000 này sẽ không thể làm bạn giàu lên nhưng khi bạn cầm nó đi đầu tư thì nó mua cho bạn những đại học, những kinh nghiệm và những kinh nghiệm này sẽ là thứ làm cho bạn giàu lên trong tương lai khi mà các bạn đã có nhiều tiền hơn để đầu tư những khoản lớn hơn, rủi ro hơn. Càng ngày càng có nhiều những nền tảng và dịch vụ đầu tư cho phép bạn đầu tư những số tiền nhỏ từ 50 .000 thôi chẳng hạn.",1,29.04,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1840/audio/audio.wav?Expires=1779856104&Signature=Rg8HCzF2x5RxQ4ZLF8R0Y-7GBRMj3gXMtuhN72q4AcWdRcpg6JTeglbpO4MrxsAET-i4u4By-zF3sRHXYzl0NDEQxzm3HGboJihEOL0mH1u9t--1WNnM7Toa-5DHqN8AH5jqvfXhidfqcwdX461wOajsAZd3ZKF~glBxrYnFbnIuCeG-9c98ERQcUDfoSPqh9S-UtGraipf1VFSIOrmsZJiomwDNjYzOxWn8L3v0~~YoC-ZpQ7j6OaRRzZUJ40ilPDrS3lY2mduoRFLRN7CgOVbdX7KibZS4Tdlph6qym4sAIow9NANFw4RleBcN3HkaiguLRm1S13bznVpx2uHNdg__&Key-Pair-Id=K204OQ5RWQVDLD
00366.wav,"Các bạn phải chủ động lên mạng tìm hiểu những nguồn thông tin để chọn kênh đầu tư phù hợp với mình. Đừng sợ, mạnh dạng lên. 450 .000 mang đi đầu tư kể cả mất trắng, không sao hết. Quan trọng là mình để tâm và mình rút ra bài học cho mình. Hoặc là bạn có thể đầu tư vào chính bạn. 450 .000 đi học một khóa học có thêm một kỹ năng cũng có thể là một sự đầu tư đúng đắn giúp bạn kiếm nhiều tiền hơn trong tương lai. Nói chung, hũ số 5 này là cái hũ để bạn học đầu tư cho nên quan trọng nhất không phải là số tiền.",1,27.96,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1841/audio/audio.wav?Expires=1779856104&Signature=gZIUJbPaEt2fsHLRxynsvLmzMNWdjneQgpeuECPGkNTYXqAgLRr6ye5OJungIXi5R-qg2qz0d7wAXveCtO9lsXARIa69iZmWanIa-AQCQvn5epIWXnn9VGAP~eu1ZygfbM488ncVLIfoX2uzS73YgSf2JyA3D1fB-gwwpSS45NMbW1RnemS91jHUMRrYa63kI2VliNC7TUuiV-GLhWNPAMFmG3xulsucqQA~Hx0nc1U10r5~h9ywa9iBJ-K8cb~C88-APjQeMPdm-D9Scr0gQhaOXQX1~VaKGyDZ5E6jwS78pAxGM1jYC~fgTlmryjeGwbiJoXrQI-Gw0sLOtD9lVw__&Key-Pair-Id=K204OQ5RWQVDLD
00367.wav,"Quan trọng nhất là bài học để các bạn có thể bước đầu học cách đầu tư. Nhưng mà nhớ là chỉ lựa chọn những kênh uy tín, đầu tư theo hướng bền vững, minh bạch, lâu dài, tránh đầu tư như là đánh bạc. Và đặc biệt là cần cẩn thận để tránh bị lừa đạo nhé. Hũ cuối cùng là hũ tiêu xài giải trí. Cái này tùy bạn, bây giờ nó có 450 .000. Bạn xài kiểu gì thì xài, thích mua cái gì thì mua hầm miễn bạn thấy vui. Khi mà xài đến hũ này thì bạn cứ thoải mái. Đó là điều mà bạn xứng đáng. Bởi vì bạn đã nghiêm túc với 5 cái hũ trước rồi.",1,27.38,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1842/audio/audio.wav?Expires=1779856104&Signature=iD7CfD5S8gmtmOnjL45C9ORWinsRezJ2515bceHvcZmRq2hOkKCblc9ukx2GsIkhsD4H6iDKyVrwsWG73-K8Kdze3HnKrwDrlnq~VOdKUy8KaUTYcQ4AT2Of-mowhW0MUIhWmQz90XLGiAyZ4eu~a-cFomeci7FLySn8pdtiwF4wgZEaBN~QIpEQKgtK0PNCDQPczuQBh6L5tWtkX5EMYj1iPX9Z-FrwIFRJQhFtwgy8VMQQ-daS154wAPpNwJeg5YKtpV8w9aBOTtt59oI~guYq--zt4UVEzU34hmFmWDKh5VbmE6ZbaIvL4I0crlHHmxfxlXSZWDfdOnN~fH1pdQ__&Key-Pair-Id=K204OQ5RWQVDLD
00368.wav,"Bạn xứng đáng được tiêu xài hũ tiền này mà không cần phải lo nghĩ là Ồi, liệu mình xài cái tiền này đi chơi cái chuyến đó, mua cái món đó xong, liệu mình có nợ tiền điện hay không? Liệu mình có ăn mì gói nửa tháng còn lại hay gì không? Lúc này là lúc chúng ta có thể thoải mái. Và đó là kỹ năng chia các hũ để các bạn có thể cân đối ngân sách và quản lý tài chính khi mà bắt đầu sống tự lập. Lý do vì sao đây là kỹ năng quan trọng được mình lựa chọn để làm tập đầu tiên trong cả series này. Tất nhiên bên cạnh lý do tiền bạc thì khi nào cũng quan trọng cho cuộc sống rồi đúng không? Thế nhưng mà có một lý do nữa.",1,28.64,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1843/audio/audio.wav?Expires=1779856104&Signature=b~p5vsGK4PN~ztnIaSSHg6RVUXBEDtFFjMH3px9AAKDko5wur3rdVR39ldFzR7JeRdNcvUlzJ5IIHchgwzEi1l7ziDtpXclKiT1JkXa5CiZYF1mYHVJmAbM-Q06l6WL0aawiJzFyICqKPW1KaeGq6i-Ej9xiBKkYQJhYE5F-CvrXS926KHnYQZSzbXygy3wJW3iGWtR674xM9s8~nylZAB-J~G45rA52vTUqtzk2N985AZWjUlI~p8sXFxUl3E5WAthiMirUNj8Jno~nxr~HR79j0p6xIPKaJWZVNiNIrH8W0DHqgTjJuvI5LPoN9blFTSdttYycFIYJA87YIUtkvw__&Key-Pair-Id=K204OQ5RWQVDLD
00369.wav,"Đó là trong tương lai các bạn sẽ thấy bạn thân áp dụng kỹ năng này để cân đối 3 thứ tài sản lớn nhất trên trần đời này. Đó là tiền bạc, thời gian và sức lực. 3 thứ này thì nó luôn có hạn và chúng ta luôn phải chia ra theo giá trị và ưu tiên của riêng mình. Việc mà chúng ta bỏ thêm thời gian, tiền bạc và sức lực cho một cái gì đó luôn luôn có nghĩa là chúng ta đang lấy đi ở một cái hũ nào đó khác. Cho nên hãy luôn luôn đả bảo rằng chúng ta đang chia những cái hũ ở trong đời mình theo đúng thứ tự ưu tiên của mình. Đó là bài học đầu tiên của cuộc sống tự lập.",1,28.88,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1844/audio/audio.wav?Expires=1779856104&Signature=yDx9WW~0A~aIharJvRUCvjtAIptWLAe6UWhjqIEFX97asEvm6TwRsfJ11TqCVUrHZkbMGLLX7E8QyPK9HANznTaO1n5phzslQVqKzQhCOIfYYlqzOSTkQHSxcM0RUlgmPgUUULvlygW2gQ4XXQtk0q0E-P8SaL~VSc1hd5Sk-oduOKFoWVGDPMzZq5-HR5KpsGqK2wV-LTVO2K3vwsKnG~ZpolCaehWKzowuZyi9vKAZUaDLZKw~uSPmzwINBE28O5It6eCYqpx71NbPXH7iGTrXe3Opxx8W8saE19EsdWoBgOD9HNQLzBNbtJeL8FtccYmGPFo3g-B2z7G0uD~3dg__&Key-Pair-Id=K204OQ5RWQVDLD
00370.wav,Mình đã dành thời gian để xem tập 1 của series Cẩm nang tự lập dành cho người lười. Các bạn hãy đưa ra bình luận cũng như là like video và đăng ký kênh nhé vì mình sẽ hẹn gặp lại các bạn vào thứ 6 tuần sau trong tập 2 với chủ đề là những tiêu chí quan trọng khi mà bạn đi tìm nhà trọ và các lưu ý khi mà ký hợp đồng thuê nhà. Tạm biệt các bạn.,1,17.8,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1845/audio/audio.wav?Expires=1779856104&Signature=s25oTGR-8gCdTIFQbqgJ-rSLoXzd5o5basgYa9xODIq0acdU2miUYvbSZwEK~D5ETsLdB1uihbtlQIm78E7yjXdXbXYTDYZ95R1-qhTTMou33d54iKv5VRZL8wTEe06fYtgpCWYuwfKNNmPmhQKZD3Q00mOT8JPOTYTRPnNp-1uUd~DyzBRokPzRDj5wYBoQ2PevMDhCRYrJ6LXOPUA1A48e9C~LFVLwiQCYoXwM3iitOHreNMwR8lL0YTIbUBf0TGw0spZubeCgN9LFxXb0755pLxrgruWCSnFQubGkWlZIw14sztmytnLnhxNXSXiVxfbUDMGDlBYJ6Sz9qPbj8w__&Key-Pair-Id=K204OQ5RWQVDLD
00371.wav,Màu xanh Yeah Bạn thỏ Bạn hiêu Bạn gấu Ở vị trí là mẹ Mình không được phép sụp đổ Tại vì nếu mà mình sụp đổ Thì những đứa con của mình Gia đình của mình Tất cả mọi thứ Nó sẽ dựa vào đâu?,1,12.08,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1846/audio/audio.wav?Expires=1779856104&Signature=PumfP6PmabWRAw7EYcUOBZ1JAUWek6fbjdCZw-BOvdbIXEKe~3AM-RTDWBJD24sl9l8w9n5Iixk05KrS4CJM-DqyJFACLlS-Fe6DLWWdTV7-QZ4qhsK6f8lX40YpfMw2yZOorsgphC7ahNBcF5NPcp-UqqKVQYwHLvIZM3R2GmFd0~mOUTn8oxfwE-14MgixxPmFKdGeQoATZsp06EW4q8VEANyhkXe5LWa7K7-2iNMKsW6C41EEiCyegwfQe3pTdgVxws3a0v5YLhM7MgLD0QNRM3R~WnA6rYGAw2sZoLtOyk3yfHh3kEGWNUBR0L1P5TlAjWU3MntX64sqY58BYg__&Key-Pair-Id=K204OQ5RWQVDLD
00372.wav,Đấy Dạng là như vậy Thế nhưng mà Cái tính cách của mình Lại cảm thấy Cực kỳ Cực kỳ khó chịu Với bất cứ Một cái rủi ro nào Nó đang đến Tức là bất cứ nước đi nào Mà mình đang tính Nó đều mở ra những cái rủi ro Và mình ghét cái điều đấy vô cùng Mình kiểu như Mình ghét Ghét đằng cái điều đấy Cho nên là mình sẽ ngồi Mình sẽ suy nghĩ ra Một cái nước khác Nhưng bất cứ nước đi nào Cũng sẽ có những rủi ro của nó Và mình không thể chịu đựng được Cái điều đấy Và mình ngừng chơi cờ vua luôn Chỉ vì lý do đấy thôi Thế nên mình khó chịu Cuộc sống rất là kỳ diệu đúng không?,1,26.52,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1847/audio/audio.wav?Expires=1779856104&Signature=haCDNYiOmm2bpU4D34NnXtNGvYw9MVOnQMMtyNywSfjGpwyx1RAMGOAE7St1l4xFbPHpjngypSqrG8cd2jqCi0G3l2KD8z5qztx7HuXRnHhmOw5RsQahpBceounhODvxMp2Dv3DIIkbAXBPfrcB-2A3HuHS68Q6njPpP4uLigC5ww4HJBGyXNHzpqCsH1y77Wsp1SnrzDEvythhHYKg6EuEY7bDMbtF4hnQfrjHa-KIFJaDU3tvbvUYpJ3puYRqZtjmlY7rU6v7T73nnyTT0hUXrH8ijuJz18VSe4Wr9D1ACP0mKPxJtBi0F4qAdRQpUaPhTIsJZpibOA8smbTV31g__&Key-Pair-Id=K204OQ5RWQVDLD
00373.wav,Tiềm năng học thuật IQ 9 trên 10 Cái này là từ ai?,1,3.84,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1848/audio/audio.wav?Expires=1779856104&Signature=BvrQ0y8dYQPfyZRw0Dfv6NvYRRZGtKMWcpNXUf~n1CgdbUzq8GTTWmo6SiGeSlpJ3CBMcjclyV1JEU6UntMSIoJXqa1HcTHmWMw1SrfIcKSln06Xoh4ivpDPBUMVscUAeoq9ewY0Vf~O6ljFV28-4A4qgvA0wlaqdX84~oUolxMSPK1eChYsPT7OqWMbNTFMQjFjTd0mDpL-hng-P6y42luRLIbUBsi-dwSe8vaGDj86dlxIDj0d6bvyZXwV~cib7wFYE88hXM9sGw3Y4zPF3dH1J287E1GSy7qBM8UsGhBfsolvobv54FDL902IpDXMRUI6p3C40PS5JHBuLn9oyQ__&Key-Pair-Id=K204OQ5RWQVDLD
00374.wav,Những bạn rốt toán các bạn hãy confirm Các bạn hãy xác nhận xem là Các bạn có cảm thấy giống như mình không?,1,4.82,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1849/audio/audio.wav?Expires=1779856104&Signature=m9Lr-EqLIQ2t8Aprh25wHEnxRDRsh6L0GZr67n8j7Huy5tYUvGVwaVXGg0-lYl3BdBMgcNNfWjSJENG0QUoG8GOpbUwP1ogSg8vfb6SEaaLESGjTommoIt1j0DQaT9JMo1o9lQQafbGVBNqLA3rkvzY55zDyaFH7V~3Qf0zrsSeiVtxsph5wN7i4OLogid2fgYPiMFOmzYajgu8f6Ea0F4T~pZf-ImtVzvkGDAOaN59gBY5HcfE3agcpOUXbxe-QsBgiTmG41N1mBnNfe25smF03ChP2FX1ZbNuD1FBw7GBTfuOuS0oMpfs3jRv4WmTTXqojX~wFVHnm9F5tDPFKPg__&Key-Pair-Id=K204OQ5RWQVDLD
00375.wav,"Thực ra mỗi người sẽ có một cái quan điểm Về học thuật Về con đường học hành, học vấn Thế nhưng mà trong cái quan điểm của mình đấy Quan điểm của riêng mình thôi nha Thì mình không tin vào cái việc học giỏi đều Tất cả các môn Sẽ có rất là nhiều người học giỏi Không có nhiều người lắm Thế nhưng mà ý là mình đã từng gặp những bạn ít thôi Nhưng mà mình cũng đã từng gặp những bạn học giỏi đều các môn ở trường học Và luôn luôn khi mà các bạn ấy được tuyên dương đấy là Tổng phẩy của các bạn ấy là 8 chấm 9 chấm Lúc nào mình nhìn các bạn ấy xong rồi mình nghĩ là Làm sao có thể?",1,29.48,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1850/audio/audio.wav?Expires=1779856104&Signature=OaCzrOn41jx4817npiRCvDREuhPbKuDb3Cmx7oBcvYlMSdCek~P0-qXa52nxI~YQUGL5b0hdjl6eXxygyOOpIxpj8yZvZYp2jsH~ZAD8TvfoY1Ta2-U0TOxpWzxkgwBz~SbLPE922AqC8nmHAkOwLpvYNudaPP2R8mHzWqyOwK6H~uqqUXgXU7KETBgHhWI6LXhFvtUL1L2XLIQK1-CrQzUGnnehzP6maw1kYh7yA521Qkz0tX8ZSy2lbmKw7t6LAL2V0Uat9k21p8E3NZevMN6PFb-SvX3AKTHJmFQ0DSTatOpo2HksKtvdJTWVX4jYeCFzeMozca9l8keGbHC0RA__&Key-Pair-Id=K204OQ5RWQVDLD
00376.wav,Tại vì bản thân mình cũng đã là một cái đứa trẻ học rất là lệch Và mình có thể học rất tốt những cái môn mà mình có thể học tốt Nhưng mà mình học cực kỳ tệ những cái môn mà mình không có xử lý được Đấy Các bạn thấy không? Tư duy số học thấp Toàn ly hóa Con người có thể tha hóa Nhưng hóa này không bao giờ tha con người Về sau đấy Thì rõ ràng là nếu mà mây nó đến trường Thế xong rồi nó học giỏi đều tất cả các môn Thì Mừng cho nó đúng không?,1,26.1,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1851/audio/audio.wav?Expires=1779856104&Signature=Ys78Y5wq5hICyn-KWGq9CRyzfBs89SfUE7x9trdsvE1nW9Y2sV6yFQb6KLwFrq5mtO720XuqHyZIkyA9c0-kDmeJgwF1CahxVq-DeEgEVCh2dULMOsmk8TGMC-wBxxfvQxwrQh-LC2Uz-Do1yW2abHqnT9zjPxb-crdFhINMnN1SSmPG9U5cjQzu4uF3YvQi4pCMTM5WE0iIutOPYqzBrXC~mQQ6nR71DKZ~y9CutN-~tRuMhRypS4LZqurEXfrkI52VN4VHqnuJOXsTgd7jRjBA4c5fvJEZ6DYkwic6oq9lpn0CrDg-qV6r68yt-lPGArrUWXzzzlNFJvMAVDPhpg__&Key-Pair-Id=K204OQ5RWQVDLD
00377.wav,"Rõ ràng là chúng mình sẽ cho con chúng mình Ăn một cái chế độ ăn mà Đủ chất, đủ vitamin, đủ năng lượng Đúng không?",1,4.8,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1852/audio/audio.wav?Expires=1779856104&Signature=PDJFZMTgGoexJJNUt7rVZIO71psdTD-rMoJ142Lv6NzIahaNV9GuQb~oKZWSu~BUOXF7ocLcVlgphUgRaW3TVIdOiFlkUOrU6pQjpp7BQMNY2B6gxZvfRUnpurPp0o~2S2Myts2I1yqvKcVlaHw7u-RB3sR66XkX3l3~ly7jOnKsdVYSuIak9kL9-JB8X8DUjYYH4SuKIVp75KCAT3-IzMXDipH7hnVWJ2X0T-RKlisl1~dwRuWhGTgSaSr5WkbGR625TcuBGcoStUaKD~G~PPygCbyFBLi84MSajqsjhKEwZX7dcg0KZ4P~C6YY9EgJqzHHUha7f5hTz0-pRlgztQ__&Key-Pair-Id=K204OQ5RWQVDLD
00378.wav,"Sẽ có rất là nhiều người có ý kiến về công việc của bạn, đặc biệt là những người không làm công việc ấy. Tổn thương từ những mối quan hệ yêu đương có còn đáng sợ không ạ? Có. Chào các bạn, chào các bạn, chào các bạn. Trong video của ngày hôm nay chúng mình sẽ trả lời những câu hỏi của các bạn trong phần 2 của hỏi đáp tuổi 30 cộng, cộng, cộng, cộng. Xem là cuộc sống tuổi 30 như thế nào, tâm lý như thế nào, tình yêu như thế nào, tiền bạc như thế nào, tất cả những thứ mà các bạn muốn biết về tuổi 30 cộng.",1,28.2,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1853/audio/audio.wav?Expires=1779856104&Signature=DjIAPfGLn84R-CLxkGUiEQGhH0nXZuKSv1UQ5-R56oGMb451pcK7bGzRimm5jCbTS9fOa-2UE2kdeDAUeaihVJYRXywnWHLhhtd9P-ygH6SQbifZKhHhV6pnEo1jpP8LD3EpM3VNsU7gYUEOFNco1jJEGlOf-Y3PLBHUxQb3l2FQrzJZdKuKkyr8CZvptavLXLtja3l~NgAfxbwOaqiK46PdpYD68iWqhpQKtGnkifj2sDlONWhaYBhPypEybxP7DsnHnSoRGr1rHPMxUzer9EyZJO4N1iB-F3RxW6wty6TkrhiKN19ybkANTRbJmuEcKt~8ZbVzehVfLOVC55eOaQ__&Key-Pair-Id=K204OQ5RWQVDLD
00379.wav,"Ngày hôm trước thì chúng mình đã trả lời rất là nhiều câu hỏi trong phần 1, nếu mà các bạn chưa xem thì có thể nhấn vào cái link mà mình để ở dưới mô tả hoặc là bình luận mà mình ghim ở trên cùng để có thể xem phần 1. Ngày hôm nay chúng mình sẽ đến với phần 2, bắt đầu vào câu hỏi đầu tiên luôn nha. Video ngày hôm nay của chúng mình bắt đầu với một câu hỏi không dễ lắm. Nỗi buồn tuổi 30 của chị nó như thế nào vậy ạ? Nỗi buồn tuổi 30 đấy thì nó giống và nó khác với nỗi buồn tuổi 20. Nó giống ở chỗ là chúng ta vẫn cảm nhận nỗi buồn như thế, cái cảm xúc của chúng ta thì cũng vẫn như thế.",1,29.36,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1854/audio/audio.wav?Expires=1779856104&Signature=DSCI5lrvJ6d0lM7l6JV5X~3KnBV4sE8jNyr3r21r-3f1twl79XNbKy35yTe8WJpRo5zWC8FfloWfmUFmM2tF8BH~qEJcUxUHtXGYqPLWSQRhOGzhJ2dZ8BY8S8PpAIG7L46SVPLqf1bhIcZEAXUQDSvNILNRow9nviyof85YeM-KdF58qQwS7F2uQJvxscTKdEDYJvk-VEjBgrYJ1m~EuvG~iarFSujENXBIx5z6bEEDFFLsT4nssj4OFBwmxLOZ2J1G2sW7KPqAqjc-VJrsOXL75rIeUJreipM~EP~eTM1V5FDfWR~E2217eB1Xl~VPbOl9PAwp-K6MBnLhBzTigw__&Key-Pair-Id=K204OQ5RWQVDLD
00380.wav,"Tất nhiên nó tùy vào chuyện này, chuyện nọ thì nó buồn ít, buồn nhiều. Thế nhưng mà về cơ bản là cái cảm giác buồn thì nó cũng vẫn như vậy thôi. Tuy nhiên cái điểm khác ở chỗ là chúng ta không có còn ở cái độ tuổi đó nữa. Chúng ta vẫn cảm nhận nỗi buồn như vậy. Nhưng mà cái cách mà chúng ta xử lý nỗi buồn và chúng ta làm gì với nỗi buồn nó khác nhau giữa tuổi 30 với tuổi 20. Nó có những cái được và những cái mất. Những cái được của tuổi 30 nó là chúng ta có một cái kinh nghiệm sống nhiều hơn.",1,26.62,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1855/audio/audio.wav?Expires=1779856104&Signature=ux~6w2-xOO0Pim~55LQndAa7Yc5zD7kWbdb43aEHfhlKIYfm7tEIB3BrJTwcunBhzlYEy1pQVJO5Y7POH82lA1Xugc0uknhYJHdztyyz-7LeMRk6R8Nr4NApdtF9UNUrqOZuskpKzuSJpBCofMXgEXxysMO8IGlp9QhgpOW6n88Wsc~fQpUYpiEH1spvUAk4mW2Hv6QdKyIeEZDqCq9i-nxEiNrFa76ni~kj-w0ziUyz69Za3iNZYz~j1~NM9zeytxB9RkRNM9LeApJ20qYMK-n04sqiy98QmISaqSg7-XXAmG3cKmsKZguUaNUvVB2VItWjKn5Fmr1Q31EXnrgZ3A__&Key-Pair-Id=K204OQ5RWQVDLD
00381.wav,"Chúng ta có những cái mẫu, những cái ví dụ, những cái trường hợp tương tự mà có thể trong quá khứ chúng ta đã trải qua những cái nỗi buồn giống như vậy rồi. Bởi vậy cho nên khi mà chúng ta trải qua lại những cái nỗi buồn đó thì nó sẽ có những cái khuôn mẫu, nó sẽ có những cái điểm quen thuộc. Mà chúng ta nhìn và chúng ta thấy ok, hình như cái này nó hơi hơi giống cái lần đó mà chúng ta cũng trải qua cái điều đó. Và cái lần trước thì nó đã như thế như thế và cái lần này thì là chúng ta sẽ nhiều khả năng là cảm thấy không dám nói là dễ dàng.",1,29.24,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1856/audio/audio.wav?Expires=1779856104&Signature=qIxjbQYjPD8t-fX6PhoclNQVHLzv0Z8gRKz3978dJKKtJuSFxYtnXY8qFrUGfHd9RXaZe~5DZzKhKxDgX11l0PUw5rmRvXP94JEK1ydBjjvvBkrR~s-Jti4lVTSpm3WRo9ELbGtyRiD9bl26uE1ZAB12Hz7viEptFhOGYYTzDJhHw3JKSa9qWVgfUXkqhbkur6hWirsCyB3M6~O-vp-3G8Ouxqe7gefeGMttV4xRNDnJQta1Yu65e28l~3zuh8m-o~mSzi1MbtXcysopkHDF0z3NSof~7CbESeenlFZxyCQ9jBawW5se1NTCbO6jLxYS75DDpTOA~1Mm4WkwvDkMpw__&Key-Pair-Id=K204OQ5RWQVDLD
00382.wav,"Nhưng mà ý là bớt khó, bớt bối rối và bớt ngơ ngác hơn những cái lần trước. Nhưng ngược lại đi với những cái được thì bao giờ nó cũng sẽ có những cái mất đúng không? Cái mất của tuổi 30 ấy là chúng ta có nhiều hơn để mất. Tất nhiên một lần nữa cũng lại tùy trường hợp từng người thế nhưng mà nhiều khả năng trong hầu hết mọi trường hợp thì một người ở tuổi 30 sẽ có nhiều hơn so với họ từng có ở tuổi 20 để mất.",1,22.88,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1857/audio/audio.wav?Expires=1779856104&Signature=V7pTE6sORFd7Xh-wt4IgSUFKCzRdF3qzGI4LM4qVrYqv2AsKlmG9HbhuBV-0G5uB1ddKJbcg1mD~YUD71QgaNC70EgoT-OgHdLrZdawx8ECzGKb4RUnwH9lMOPogHP6oCEkS368Iv4HK3kb7MTOsOHc1GHu5bMnE0ndjh5rvxlOKTsx6I52fknT-fU6Zv0dtovldsoM2OTJRt~YSgyBRt2kcxQ-DZhEWCUa2PorRfs43knrzlfqu4ptOVGLeL0lwqHzagrewJz3ZNkJhqvTqJcokkSdHVEaZdm9JVrai0fjUodhXwDa-inLaCCzxvIfmXfWC5Crw7V7Uq4jm16ZOZw__&Key-Pair-Id=K204OQ5RWQVDLD
00383.wav,Bởi vậy cho nên là khi mà đi qua nỗi buồn ấy thì là chúng ta cũng sẽ không có nhiều cái điều kiện hay là thời gian để có thể chìm đắm vào trong cái nỗi buồn nó quá nhiều giống như là tuổi 20 nữa. Ví dụ như là tuổi 20 mình có thể nằm buồn cả ngày đúng không? Mình có thể nằm gặp nhấm nỗi buồn từ sáng tới tối.,1,15.62,https://datasets-server.huggingface.co/cached-assets/cosrigel/vn_tts_medium_clean/--/6f33b707b6279d66adaacce854fa0d4c85f441d8/--/default/train/1858/audio/audio.wav?Expires=1779856104&Signature=m~1mNj1YiHHdBfFY9erl-otKsSAPw~g1o3b2O-2s98MrYK4YOyixJLtTi7hCym13pzQa9IAEVOOQBXpcVijgHkw7usaJjpLX1Qrk~ZpJhhiUDk-2wgEDmveztLqWPMhIBL3eB2ym7UCJoUSL5ZuzlncRtI5OMd6aoHWGuQP1YepjD48ImsgIQ2deTn46q4Mf03XdzrjKCvI4iShh9ggucVgCJeiyHWZFQuVWqjFrDnFoUaqCIo2qAZiS1kdrwc0q12lkDVJWKn4amQsVWt59HM1S~3sNdhe~EXiqOSboZPZpzfibzuGgM3v5s6YvfCm2-A0cn2Vj-LGpMf9v1YEEJg__&Key-Pair-Id=K204OQ5RWQVDLD
